review_id,customer_id,product_id,msz,rating
2514,2514,53,Ok was very disappointed when I got y phone and turned it on it asked me to do an update I did and I couldn't do anything with it after all I had was a black screen so I had to do a hard reset and NOT DO THE UPDATE...now I'm very happy with my phone for now ....I just got it yesterday.update I LOVE THIS PHONE,5
2515,2515,53,This phone is great for the price. Has all of the state of the art features that other high grade smart phones have. Love the slim design. Better that buying a phone through ATT Next and being stuck for $15 -25/month for 30 months.,5
2516,2516,53,"It is a great phone that exceeded my expectations. The stock camera app cannot lock the focus under indoor lighting. But I solved the problem by downloading a free app ""A Better Camera"". An added bonus, I now have descent cellular signal that my previous 3 phones couldn't get in my office. Very satisfied so far.",5
2517,2517,53,Has been an amazing device for the price. Perfect for anyone who wants a quality experience on a budget.,5
2518,2518,52,"A 4! Because of the sim tray, don't like the back to back design, cards did and could get stuck, got to be very careful!! outside of that this device rocks! Thanks",4
2519,2519,53,"Beautiful, works great just advertised. Only problem was getting it set up by consumer cellular. It took four agents to finally get it right. Two agents and a supervisor told me it wouldn't work with their system. I'm so glad I persisted until I got a customer service rep that knew what to do. Great battery life. Since it is new I'll have to wait and seehow it works long term.",5
2520,2520,50,Sent back very laggy when using chrome,2
2521,2521,52,excellent good phone all I would like to work more in the chamber for dark shots,4
2522,2522,49,"Pros:Speakers are loudest I've heardDisplay is bright and vividThe speed is pretty fast once you remove the minimal bloat, especially the antivirusVery lightweightBattery life was decentCons:Bad LTE receptionCamera wasn't very good, the flash is way too weak so low light is abysmalTap 2 wake is spotty, sometimes because it's slow to wake up. I'd rather just disable itUgly branding on the back. Sticker would solve thisNot many cases out thereOverall:I returned this thing. A phone that loses signal (0 bars!) between towers on the 405 freeway in LA? I'm not T-Mobile, and my cheap old LG F6 was a beast compared to this. My new LG G4 picks it up fine, too. I gave the Idol 3 a chance. Did Alcatel not even test this one bit in the field? What good is band 12 if I have trouble with band 4?!?!",1
2523,2523,52,"I'll admit it, I've got a phone problem. I tire of phones quickly and also get irritated by them. I've used nearly every flagship device on the market. This device keeps pace with any flagship that's a generation old and blows away mid range device it's designed to compete with.The camera is good, voice calls are good, display is excellent even in direct light, and it's responsive even when multi tasking.You may not like the fixed battery or the almost stock Android. Samsung, HTC, and LG all have ""skins"" that make for a nicer user experience.I will update my review with real battery life numbers. 2 days in the battery seems like plenty to get you through a day.Before you fork over $30 per month for the next 2 years, or worse yet sign a contract, give this phone a shot.",4
2524,2524,52,"Great smart phone. Gets a bit sluggish from time to time, but I still like it. It's big, thin and the battery last all day. A bang for the buck!",4
2525,2525,53,"I Like it alot. Good loud speakers and great looking screen, quick and snappy on apps. It does have some bloatware but can get it out easily enough. I just wished this model had an otterbox defender or something as strong.",5
2526,2526,49,"This phone is great (for the price I paid) when it worked. After a few month, the screen on mine cracked and rendered the phone unresponsive to touch; therefore, useless. I had a silicone case and temper glass protective screen on since the first day. Never drop the phone or abuse it in anyway, the screen just cracked for no reason while the phone was in my pocket by itself. Unfortunately, physical damage is not covered under warranty. Be warned!",1
2527,2527,53,Came in two days. We ordered it for our younger cousin. So far so good. We may update once she gets it turned on and going. But you shouldn't get much complaint from a 16 yr old. lol,5
2528,2528,51,Average phone with very buggy performance,3
2529,2529,49,I just got a replacement of this device and it auto restarts like crazy......I wish I didn't have to have this phone anymore,1
2530,2530,49,It only gets 1 star bc it kept shutting itself off. It would freeze then shut off in the middle of me doing something. Or I could b across the RM and my phone would shut off. Not sure if I just got a bad one or not but I couldn't have my phone shutting off every few seconds.,1
2531,2531,53,"This is a phone that I have thoroughly enjoyed. I have been a buyer of Alcatel phone for the last few years and have been happy with their product. However, this phone is one of their best. The only problem I've had seen doing a software update is when the ringer turns itself down to soft which makes hearing a call coming in very difficult to receive. I'm not saying this is normal, but, it has happened with the phone I just received. Amazon has been amazing in the fact that they are replacing my phone due to the circumstances.It is worth its cost and more. You can't go wrong with buying this phone.",5
2532,2532,53,"Incredible phone and the best for its price. It does everything your average smartphone user wants and does it well. Clean stock android, great screen, and the best speakers I've heard on a smartphone. (Seriously these things are loud). I couldn't see anyone being disappointed with recieving this phone.",5
2533,2533,50,"I bought this phone because it was capable of supporting 700mhz band 12 LTE which has better building penetration. Unfortunately, Alcatel was unable to design the phone to support VoLTE, and realized it only after marketing the phone to be compliant. The entire band 12 must be disabled to prevent a situation where the user would be unable to reach emergency services. The phone has lost a lot of value in my eye as a result. If I had known that band 12 would it be supported, I would have purchased a different phone.",2
2534,2534,50,Very glitchy and not very easy to use. The screen and sound are great though.,2
2535,2535,49,My screen keeps poppin up it's broke or something. Would buy a different phone,1
2536,2536,53,works great,5
2537,2537,53,Heavenly!,5
2538,2538,53,good.,5
2539,2539,53,"I love this phone with a clear screen and good sound. It doesn't come stuffed with apps I don't use. I like that it takes a storage card. I can get through a day with it before needing to charge its battery most days. When I was traveling, and constantly using it for navigating, taking pictures, getting information about where I was and what I was seeing, I did need to plug it into an external battery pack by late afternoon. This phone does everything much more expensive phones do if you don't want or need VR. I hope Alcatel will continue to make elegant, simple phones like the Idol3.",5
2540,2540,53,I like this cell phone !,5
2541,2541,53,Awesome phone for a hundred bucks. Could not beat it.,5
2542,2542,53,Very worth for the price,5
2543,2543,53,"Works great, easy upgrade to Marshmallow. Well built. Don't wait! This is last years flagship and won't be around long. No problems with TMobile.",5
2544,2544,49,"After only three weeks the phone screen has cracked in my pocket, rendering the touch screen inoperable. The phone's screen is so weak it could not survive a brisk jaunt around the city. On top of this, when I tried to repurchase a replacement phone, my order was cancelled by Alcatel but my funds were still removed from my account. I had to go through this TWICE and I had to hassle both my bank and Alcatel customer service to get my money back. The Alcatel customer service reps. were less than helpful and borderline apathetic to the matters.Based on my experiences it seems like Alcatel is an unscrupulous company peddling threadbare phones and has a piss-poor customer service infrastructure to hand their shoddy craftsmanship.Avoid Alcatel at all costs",1
2545,2545,53,"This is the cheapest phone I've ever bought and one of the best I've ever had. Having used it constantly everyday for almost a month now I knew I had to review it.Let's start with the physical: The phone is thin with a sleek design comparable to some flagships out there. It is ultra lightweight to the point that I don't feel it in my purse; sometimes I actually rummage through my bag to make sure it's still there. The screen is big and pictures are clear and crisp. Same sound-wise, I haven't had any dropped calls or had people on the other end telling me they can't hear me so it's definitely a jump up from my last android which was more than double the price.Now the technical: To start with I purchased a 32gb SDHC card to take advantage of the expandable storage so I didn't have to skimp out on any apps I used, and as a long time T-Mobile customer I was able to get the SIM card for free. I immediately put the cards in and voila I had a working phone. [Disclaimer: There are no features from T-Mobile that I do not have access to, unless there are features out there that I am not aware of].So the important stuff, I am in love with the eye scanner (HOW COOL IS THAT) which can be used as a lock screen mechanism. It makes me feel like a secret spy agent! Unlike fingerprint readers which seem outdated now, I'm able to impress my friends and family with an eye scanner. I also very much enjoy the camera which pulls up with two presses of the power button, it beats tapping on a screen that isn't always responsive in a moment's notice. I can capture vital images quickly and accurately in a moving vehicle or when I'm at a concert, which is simply awesome especially for the price tag. Lastly, the fast charging nature of this phone puts me in awe. I use the phone for hours on end and yes the battery drains like a normal phone does, but then all I have to do is plug it in and my phone gets charged in no time! I can also keep playing my games, video chatting and having multiple apps and webpages open with no lag and without pausing to let the phone charge, and a regular car charger gets my phone charged even when I have Waze or Google Maps on.Overall I highly recommend this phone, if it somehow died I would buy another one without hesitation. This phone is comparable to flagships in terms of design and basic features one looks for in a phone. And for the price it truly is unbeatable without being inferior.",5
2546,2546,53,good,5
2547,2547,53,Surprisingly good quality phone considering the low price compared to other phones. Have had it for over a week and dropped it twice and did not break or scratch. Has a decent amount of space with options to upgrade. Able to play all my games without any lag and plenty of room on the screen to see everything.,5
2548,2548,53,"Quality is amazing for the price .. Audio is nice, camera quality is pretty decent, charges very quickly and lasts for the day.. Well (It depends on how much you use it.) But to be honest, this is by far the best 100 bucks I've ever spent 😁Advise: Get a screen protecter, preferably glass and you're fine.",5
2549,2549,49,"Phone died after 30 days of use. Tried to restart phone, but phone started continuously powering on and off, rendering it unusable. A quick google search reveals that this is a common problem for this phone. Save yourself the trouble and do not buy it.",1
2550,2550,53,"Excellent phone for the price! Huge screen, beautiful, very light and the best speakers in a phone. Also the speakers are up and down and front facing so if you use it landscape mode you get excellent stereo (and loud) sound (e.g., for videos).",5
2551,2551,53,"Thin and fast, nice screen",5
2552,2552,53,Bought this smartphone for just $99 here 2 weeks ago.GoodThe screen is the best that I ever seen (comparative with iPhone 6+). The JBL stereo speakers are fantastic! Ultra clear sound! Android 6.0.1 in the latest update OTA made this phone very fast.BadBoth cameras are rather weak in a poor light places. Even my old iPhone 5 takes much better photos in low light places without a flash. The rear camera is OK in a daylight. Although I still prefer iPhone 5 for taking photos.I've already noticed that the phone lost wifi connection 2 times being connected to the charger. That is strange.According to the reviews here any screen protector is a must have thing for this phone.,5
2553,2553,53,Great full featured phone at a great price.,5
2554,2554,51,"Bought this phone on pre order. Nice screen, perfomance was ok and got better with the Marshmallow update, audio quality was amazing, also the included headphones were nice (they lasted 8 months). Phone stoped working one week after the warranty expired.",3
2555,2555,53,Awesome phone. Crystal Clear display. Loud speakers. I don't see the lag issues other have reported. Updated software and I am pleased with the camera. Looking forward to Android 5.1 update from Alcatel.,5
2556,2556,53,It is an amazing phone,5
2557,2557,53,"This is defiantly the best phone I have ever owned! The speakers are phenomenal! They are loud, clear, and do have a little bit of bass! The display is also one of the best on any budget phone! Also the camera isn't bad either! But to wrap it all up, this is the best phone under $300!",5
2558,2558,53,"I've had this phone for about a month & I have nothing but good thing to say about it. Here's what I think after one month:PRO- Inexpensive, loud stereo speakers, some nifty & unique features, good (day) camera & very slim profile and not to mention very light- Good battery: the battery should last a day even with heavy use. I'm not a heavy user and mine actually lasted one & half day with single charge.- Bright large 5.5"" full HD (1080P) screen.- Unlocked, no contract and no preloaded garbage apps- Able to add more memory up to 128 GB using microSD card.CONS- Handling: This is a big phone so the combination of size, thinness and low weight will be an issue for small hands.- Performance is somewhat sluggish when compared to my older phones such as LG G3, Note 3 and my Fire phone.- Low light photography - Indoor & @ night, must use flash.- Battery is not replaceable.- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -This is my second Alcatel phone. After my first one which was returned promptly I vowed not to buy another but after reading the reviews & partly because of Amazon one day special sale (got it for $199) I gave it a try. And now, I think this phone is worth every penny. This is by far the best phone Alcatel has made. They were able to put some mid to premium features into this phone and sell at a very low budget price.DESIGN & BUILTThis phone is very elegent. It got rounded edges framing a metalic like body. The screen sits slightly over the JBL speakers on top and bottom which makes the overall look very unique. The back camera takes great outdoor photos during the day but at night you'll need to use flash.SPECIAL FEATURES- Reversible interface - Phone has speakers and microphone on top and bottom and once you activate the feature, it doesn't matter which side you hold up to make or receive calls. I've never seen this feature on any other phone before.- Double-tap lock screen feature - They copied this from LG G series phones. The implementation of it though is somewhat sluggish. You have to tap it a few times before the screen turns on or off.CAMERA- IDOL3 has a 13-megapixel auto-focus rear camera, and an above average 8-megapixel front-facing for selfies. The lens is flush to the back, so there’s no raised section like the new iPhone or Galaxy S6 and others. On the software side, the layout is simple but it does come with a variety of shooting modes and interestingly there is also a manual mode with shutter speed control. The camera delivers decent looking photos in moderately lit conditions with nice details and saturated colors. However, it seems to struggle with low lit situation and with no flash, you get hazy details with some noticeable noise. But on the plus side, it does have electronic image stabilization feature which helps to keep things steady especially when you're working with the manual mode with low shutter speed. Also the latest OTA update has significantly improved the camera's performance. Colors look nicer, it focus better and snaps photos faster. If you get this phone be sure to get the latest OTA update.BATTERY PEFORMANCEThe 2910 mAH last me the full day and even after 24 hours I still had 30% left and so this is one big plus for this phone.Overall I highly recommend this phone. There are very few phones that can match the features with such a low price. Oneplus one (last year version) which is now readily available is the one of only two true competitor. That phone is faster but its 64 GB version is $75 more and with IDOL 3 you can add up to 128 GB of SD so from that standpoint its ahead. The other phone is Zenfone 2 which is $50 more but from what I read, there's a lot of shortcoming with that phone. Anyway, if you're looking for a feature rich, low price, no contract phone, you can't go wrong with IDOL 3.",5
2559,2559,53,"Best Phone I've owned so far, it is just amazing. i Love it. it is just as described. The sound quality is amazing, the Speed, the Camera, the gaming capabilities, watching videos on this device gives you the best experience, everything about this phone is awesome.For only $250.00 this is the best phone there is.",5
2560,2560,53,"I'm glad I waited when it dropped in price to purchase this and yes I love it cause I'm hard of hearing and the speakers are loud for me, unlike other devices I've had. I would recommend this for anyone who's hard of hearing.I was deciding between this and the Asus ZenFone2 and went by reviews both had good reviews, but I went with the Idol.The camera is good, but I use a different camera app with it for more effects.The battery life is great and it charges quickly more than an Android tablet I have.The screen is nice and clear, the ease of access is good and Alcatel does do the update, for it when it lets you know for an OTA.The only non-issues I have that's there's not enough accessories being the fact it's been out for a few months. Been looking for a Qi charging receiver, tho Alcatel has one, but no one has made a review for it on here. B 3 bottom right is what I'm searching for.I really don't do reviews, but this I thought I would do.",5
2561,2561,53,"For the price, the only device that can compare to this for the price is the zenfone 2. The zf2 has a more powerful processor, GPU and 2x the ram for $50 more. Even though I'm usually all about specifications on my devices, I don't play graphically intense games on my phone. (that's what a PC or console is for in my opinion) So I'll take the better screen, slimmer profile, almost completely stock version of Android and the dual JBL audio front facing speakers any day over the slight difference in performance.I've seen some reviews of people receiving units with a few annoying problems but I'm assuming those are either factory defects or refurbished units because I've had nothing but good experiences so far with mine.If I had to find something negative to say about this phone, I'd say the power button placement doesn't make sense at all even for a lefty. But the factory software does allow for double tap to wake and the display does rotate 180° in portrait which takes care of the button placement for the most part. The second thing is that I've noticed a few stutters here and there, and considering I came from a note 3 with the SD800, these slight stutters happen so infrequently that it doesn't bother me and I didn't really pay attention to them till I read about it in some reviews. Either way, I'm pretty sure this is because of the software optimization because other SD615 devices run smother. Hopefully an update to 5.1 or even marshmallow will cure this. If not, bootloader is already unlocked, root is her and there's already twrp available. Custom ROMs should be available soon too.",5
2562,2562,53,"Got this when my Nexus 5 died and was amazed at the progress made in android phones since I got the N5 a year ago. For less than half the price of my N5 I got a phone with comparable screen, better battery (being able to charge my phone 1/day is a game changer), better speakers, better camera. Granted the Idol doesn't have the benchmarks of the N5 (or the ZenPhone2) but I haven't noticed it at all in everyday use.If you want a great unlocked phone (with all the GSM LTE bands) and don't want to pay $600, get this phone.",5
2563,2563,50,"Terrible call quality, multiple people told me during calls on speakerphone that I sounded far away and that they couldn't hear me well. Maybe it's due to the speakers during calls. I promptly returned. I wonder if the 4.7 inch version also has this same problem",2
2564,2564,51,Great phone while it worked right but still Luke other Alcatel phones the power button failed to work,3
2565,2565,53,Great phone for the price.,5
2566,2566,53,I love the phone. It works perfectly.,5
2567,2567,53,"This is a great phone and a good price. It is comparable to any other big name phone out there at the moment and only a fraction of the cost. Works great with StraightTalk and Net10 services.It is a very thin phone compared to most so. I felt like I may break it because its so thin, but it has held up well. Adding a tempered glass screen protector made it feel a lot more sturdy.",5
2568,2568,52,"overall a very good phone and great value for its price.would love to have physical buttons, though, used to the samsung notes. there's sufficient real estate to put that in also.",4
2569,2569,53,"Its doesn't have the Samsung or the Apple brand name but don't let that stop you. The screen is fantastic, the speakers are loud and i easily get one and a half days off of a single charge with heavy use. for $250.00 you get a phone that can do almost everything that any other flagship phone can do and in some cases more. (it has SD card slot and NFC). Please note though that it does not use gorilla glass. i got a couple scratches on my screen pretty early on. It could just be from me being careless but i would strongly recommend buying a case. its a pretty thin phone so it shouldn't be a problem",5
2570,2570,51,"Lots of features for the price. Nice screen. Definitely made me wonder why my Motorola Nexus 6 is priced so much higher. (I got the Alcatel for my mother.)However, the SD card/SIM dual tray is awful. I couldn't get a SIM card inside, without ripping out the SD card electronics. Phone still works, but that terrible design choice makes me wary.",3
2571,2571,49,"I read Amazon reviews on this product, and determined that the Alcatel ONETOUCH IDOL 3 would fit my needs perfectly due to the product specifications and price point. I could not be more wrong. I have switched brands of cell phones over the years, varying from Apple, LG, Motorola RAZR, Nokia, and even Cingular phones. Nothing I have used in the last ten years has been as fragile and poorly made as this one. While reaching into my pocket to read a text message I just received, I went to swipe my phone to unlock. However, the glass surface (digitizer) of the phone would not recognize my swipes, and started trying to swipe all on its own. I thought this was bizarre, and upon closer inspection there were some small cracks on the top left corner of the phone. After trying to swipe further, the crack spread all the way from the top left to the center right of the digitizer, effectively making the phone useless. Since this was in my pocket previously, I have no idea how it cracked, since it was working fine and had no issues throughout the day. It is utterly pathetic that this product broke INSIDE my pocket, and their customer service team has been even worse in terms of honoring any warranty or protection from this brittle, cheaply-made phone. I would recommend any other smartphone instead of this one, because it is not acceptable in 2015 to have phones so fragile you must bubble wrap them before storage.Summary: If you are looking for an unlocked phone, go with another brand, because it will actually work and not break inside your pocket within two months of purchase. Just go here (http://www.amazon.com/gp/bestsellers/wireless/2407749011/ref=s9_acsd_ri_bw_clnk?pf_rd_m=ATVPDKIKX0DER&pf_rd_s=merchandised-search-5&pf_rd_r=0MPS87YSGRVP9GKHPS5D&pf_rd_t=101&pf_rd_p=2153843082&pf_rd_i=2407749011_p0_h) and make sure whatever you do, never, EVER get an Alcatel ONETOUCH Idol 3.",1
2572,2572,52,"I do not like the camera. it has a vary shallow field, there will be a small area in the four ground that is clear and everything else is blurry. don't expect to be getting any quick shots with this phone, you have to hold it perfectly still. I f the camera is important don't but this phone; it is terrible.The JBL sound is really nice, the phone sounds great. one of my priority needs since I like to listen to music while walking.The phone runs smooth with apps loading relatively quickly..",4
2573,2573,53,Great phone for the price paid.,5
2574,2574,49,Phone stopped working after a software update in just month 2 of ownership. I have made 5 attempts to get phone fixed through customer service and have been unsuccessful each time. Do not buy.,1
2575,2575,52,"I wanted to give the phone 5 stars...but some worries keep me from it. The good stuff is outstanding, and what little bad stuff there is is easy to overcome. It's an amazing phone for a great price point. Except...(I'll get to that in a minute).PROS:--Great screen and visibility. Even in bright sunlight and from different angles, the screen is sharp and easy to see. I purchased a tempered glass screen protector, but that might be overkill.--The internal radios are fine. I have no trouble picking up AT&T LTE signals.--Super stereo effect from the twin JBL speakers with good volume when listening in speaker mode.--Great form factor. Though the phone is big, it's very slim and fits the hand easily, and it looks great. I bought a sturdy case in part to keep the screen from contacting tabletops and to give it a little extra ""grip,"" though.--For basic day-to-day use, the battery is amazing. With ordinary call activity and web surfing, I can get 2+ days easily.--The flip feature, letting you use the phone easily right side up or upside down is really cool.--While some complain about the placement of the power button high on the left edge, I like it. I tend to use the phone in my left hand, so that works well for me.--It's (almost) pure Android, so very intuitive.--The cameras produce excellent photos in decent light...but...MINOR CONS:--As others have noted, the pix are noisy in less-than-ideal lighting. The preloaded camera app is awkward to use, but I simply added Open Camera (free on Google Play).--Several of the other pre-loaded apps are weak to worthless, but easy enough to ignore.--For as good as the speakers are in speakerphone mode, they sound rather tinny in standard mode.MAJOR CON:--Here's what has me worried. This baby gets REALLY hot really quickly when watching videos or playing games. I'm concerned that over time, that will be a huge issue for battery longevity. I'm not a big gamer or video watcher, but if you are, you'd be well served looking for something else.",4
2576,2576,51,"It's a decent phone and very attractive looking. Coming from using an S5 Galaxy, it's lacks many custom features on the messaging app that comes by default on S5. Can't personalize view, can't schedule text messaging, very limited message size - etc. The camera on the ph lacks decent zoom. Otherwise, there is nothing wrong with this phone from a hardware perspective.",3
2577,2577,49,T-Mobile talked Alcatel into removing band 12 now I have no LTE signal another piece of junk T-Mobile phone. If you have T-Mobile and one of these there is a class action lawsuit being filed against Alcatel for doing it. I have a less than 3 month old paperweight now !!!!! I am not buy another Alcatel anything and dropping T-Mobile because this is the reason they are still number 3 !!!! DO NOT BUY THIS JUNK IF YOU ARE A T-MOBILE CUSTOMER IT WILL OTA AN UPDATE AND THAT WILL MAKE IT USELESS !!!!!,1
2578,2578,53,"Best phone in its budget, still prefer my one plus 2 but so dope",5
2579,2579,53,Love this phone takes awesome pictures and is good for music has amazing sound.,5
2580,2580,49,"Phone looks good. But not comparable to other similar phones. I had T-Mobile SIM card, it does not work some times. Camera stopped working completely. When I start camera App, it closes automatically. I installed other camera Apps, only front camera works. Back camera does not work.Overall, I don't recommend this phone.I called customer service. Nobody answers and get disconnected after 1 or 2 mins. Tried several times, it is same.",1
2581,2581,52,works ok with T-Moble. I love the phone itself.,4
2582,2582,49,"I bought this phone in July of 2015, and I loved it so much, but I do speak of it in the past tense for a reason. The beginning of June 2016 it died on me. The phone is now just boot loops every time I try to turn it on. I tried to get ahold of the customer service, and they tried to talk me through resetting it through the boot menu(which I had already done), and the call dropped, and they never called me back. I would love to give it a better review, but less then a year later it is as good as a brick.",1
2583,2583,53,Flagship features at budget price,5
2584,2584,49,This phone is HORRIBLY slow. It crashes at least once a week. Android device manager doesn't locate it.,1
2585,2585,53,"I cannot compare this Smartphone to any other product because this is the only smart phone I've ever had.I bought it a year ago because it was unlocked and I could use my Tracfone Account and because of its many features so that I could use it for virtual reality, gaming and 4G LTE phone.I am writing this review after year of owning this phone and I have to say I am still totally happy with it. I have to stifle the impulse to say I am amazed at the quality and usefulness of this device.I bought it with Android 5.0 1 and recently it updated - 6.01. I didn't know it would do that! It was a bonus.My only problem is the 16 gigabytes. The Android operating system does not use the SD card efficiently, and so I had problems with filling your memory with too many apps and data. This is not a problem with the phone but more a problem with the operating system. Although if the phone has more memory that would have been a solution for me.This phone has been a joy for me and I would recommend to anyone!",5
2586,2586,52,Love it it's amazing the only negative so far is if you try and do too much at once it will freeze but that's expected,4
2587,2587,52,Didn't get my SIM removal tool but used an earring. Other than that it's a great phone.,4
2588,2588,53,Solid phone after 24 hours. It gets the job done with no software hiccups. It looks better in hand than in photos.,5
2589,2589,53,Love this phone. Excellent battery life. Really good front camera. Great operating system.I would change a little the rear camera. It's good but take too long to stabalize and not take blurry photos.In general I would really recommend it for the price.,5
2590,2590,49,"After using the phone for about 9 months, the phone started to have shut off and started problem. Since it is under warranty, I sent it back and have it fixed. After 2 months, my phone was freezing on me. I need to send in and have it fixed again before the warranty expires. When I searched the web, it is a common problem of this phone. I will not recommend this phone.",1
2591,2591,50,I’ll cut to the chase – the reason I’m giving this phone 2 stars is because I consistently am having problems with calls where the call is going fine initially then all of the sudden I can hear the other person but they cannot hear me. It happens very often and frequently at my house. I have a Lumia that will take the SIM card and work – when I put the SIM in that phone and use it I have absolutely ZERO issues with calls. I’ve tried contacting Alcatel support by emailing their support (have been waiting a week without response) and I’ve also tried calling. When I call I sit on hold for about 15 minutes (did it from work where my phone shows the time of the call) before I give up and hang up. I’m shopping for a new phone now because of it which sucks because it means I pretty much threw away ~$180.00.,2
2592,2592,53,way better than my Samsung phone,5
2593,2593,53,Awesome phone. My first smart phone and it's been nothing but great. Not sure how I loved without a smart phone before. Easy to navigate and use. Very intuitive.,5
2594,2594,53,I love this phone!!!,5
2595,2595,52,"The first one I got I had to send back because the LED notifications light was stuck on, even when I turn it off in the settings. Amazon sent a replacement, so all is well. I really like this phone. It operates fast enough to where I don't notice any delay, I really like the display, and I really like the minimum changes that they made to Android. I have had a few other phones in the last couple years, and I always prefer stock Android to other heavily modded UIs. I don't know why other companies think they can improve on something I am sure Google spent a lot of time developing...Pros- UI- The reversible speaker and home screen. I prefer having the headphone jack at the bottom when listening to music.- ScreenCons- My only complaint is that the double tap on feature doesn't work consistently. I think this has to do with the lock screen being engaged or not, or possibly how long the device has been asleep. I hope they fix it in the next few",4
2596,2596,53,"phone is great, and awesome bang for the buck. i knew the camera wasn't great from reading reviews, but in actuality it is worse than i thought. very grainy in anything but full sunlight and even then the auto focus works about 1 out of 5 times. video shooting is a little better. if you plan on taking a lot of photos pass on the phone, otherwise it's a great phone.oh, plan on taking a lot of screen shots. volume down + power = screen shot, and when trying to turn the screen off with one hand using the power button, the volume button is placed perfectly to end up taking a screen shot!UPDATE: Alcatel really supports this phone, they have done 3 software updates so far, and the camera is now performing much better. Vary happy that they are putting in effort to support the handset",5
2597,2597,50,"First cell I got and the two-tap on/off feature didn't work. I bought new one and am returning that defective one for refund. Are the boxes supposed to be sealed with plastic wrap because the second phone I got wasn't wrapped in plastic,... Forgot if the first one was. Great speaker and screen. I first bought an Asus zenfone 2 but returned that because the speaker and screen were incredibly bad. Idol 3 totally beats in those respects. Will update over time.Update 7-11-15.I returned first idol 3 and got replacement because double tap didn't work. And now on the replacement, double tap still barely works. It taps off but doesn't always tap back on. This is the reason i returned the first phone. I can't be only one having this issue. Other than that, good phone for now.***update 9-13-15***After months of use, I'm returning for galaxy s4. Thanks amazon for letting me. The idol, as much as I wanted to like and keep, is too slow and laggy and is sometimes unresponsive. Double tap on and off decides on its own when it wants to work, I hit call button twice sometimes because it doesn't respond the first time I try and the swype to text on the phone doesn't work well; it's as if my finger gets caught up/stuck on the screen and it doesn't make the word or forms incorrect word.Its just too slow and unresponsive for me. When I clear the screens with button on bottom right, the slowness shows as the framerate is horribly choppy. Plus the battery is built in. My new s4 has a removeable battery.The things I liked were speakers in front and screen, but the slowness and unresponsive nature of device made me switch.",2
2598,2598,53,It is great!!!,5
2599,2599,53,"Loved it!Sadly mine was defective, and had to go back. Great feel, screen, battery. Would buy again!!!",5
2600,2600,53,"Ok so a lot of people have the following needs for a phone: using email, web browsing, listening to music, texting/making calls, casual game playing. A lot of those people buy $700 phones to just meet those needs. The alcatel idol 3 is a fraction of that cost without any compromises in those areas. It looks feels and sounds like a classy flagship. It doesnt have the tech horse power of a 700 dollar phone, meaning if you do a lot of multitasking and high-end gaming then this probably isnt your best choice. But iv seen a lot of people mention minor lag and i can say: in terms of basic normal use there is no lag what so ever. If youre looking for something that can dazzle on a budget for the average user, this will deliver. I do wonder about the durability in the long run. The screen sits on top of the device in a way that makes me think its probably not the hardest thing to break. If youre a person that likes to go case-less, i would probably consider going with a case here. But so far i have no reasons to complain. This is a cool phone, and when you factor in the price, its a really cool phone.",5
2601,2601,52,"I won't rehash what's already been said about this phone. Overall I think it's a good package for the price. Three problems I have which may warrant its return are the fact that I can't get a LTE Signal on StraightTalk (AT&T Network - could be SIM card related; still investigating), can't get it to pair with my 2012 Ford F-150 Sync System (non-touch screen version) and can't get the swipe function on the keyboard to work. A vivid, bright screen, decent speakers and low price can't make up for basic functionality I rely on everyday. I'll mess around with it some more but will likely return if I can't get these features to work. I'm coming from a Google/LG Nexus 4 that took a bath in a lake and I'm missing that phone already. I do find the Idol 3 to have more lag than my Nexus 4, which was running KitKat, not Lollipop.Update: Turned out that the Bluetooth pairing problem was on the Sync end. Following a master reset of Sync the phone paired effortlessly for both phone and media audio. Haven't tried text to speech yet though. I downloaded the Google Keyboard app and swipe function has been restored. Apparently it is a well documented issue that the stock keyboard app doesn't support swipe gestures. I've upped the review to 4-stars. A little more processing performance & less lag would garner a 5 star rating.",4
2602,2602,53,No issues,5
2603,2603,53,Awsome budget phone just a little laggy but overall great,5
2604,2604,53,1. screen is large and bright2. voice/sound is clear3. battery lasts a long time.,5
2605,2605,53,So far I am loving this phone. Can't find anything bad to say.,5
2606,2606,53,Great price and phone works great!!,5
2607,2607,50,No Chinese support!! This is a phone made from Chinese brand!! Why???? this should be inlcuded on lroduct description!!! ...Otherwise very nice phone.,2
2608,2608,51,This is a decent budget phone however the screen is very easy to break. Once it breaks it will keep randomly tapping places on your screen. The description talks about a two year warranty so hopefully that will be honored.,3
