wallet_id,user_id,balance
77507,77507,948.67
77508,77508,446.04
77509,77509,799.91
77510,77510,67.99
77511,77511,755.39
77512,77512,977.96
77513,77513,277.81
77514,77514,28.04
77515,77515,790.74
77516,77516,456.73
77517,77517,122.37
77518,77518,159.87
77519,77519,543.86
77520,77520,529.71
77521,77521,418.5
77522,77522,596.94
77523,77523,866.82
77524,77524,162.32
77525,77525,509.79
77526,77526,302.29
77527,77527,420.31
77528,77528,628.83
77529,77529,70.83
77530,77530,88.06
77531,77531,83.08
77532,77532,883.07
77533,77533,379.15
77534,77534,283.66
77535,77535,531.74
77536,77536,472.57
77537,77537,407.85
77538,77538,789.97
77539,77539,941.32
77540,77540,271.2
77541,77541,652.78
77542,77542,501.49
77543,77543,588.27
77544,77544,537.26
77545,77545,408.87
77546,77546,960.35
77547,77547,618.52
77548,77548,196.83
77549,77549,350.43
77550,77550,224.99
77551,77551,831.47
77552,77552,466.99
77553,77553,950.5
77554,77554,823.45
77555,77555,737.13
77556,77556,237.51
77557,77557,526.31
77558,77558,949.47
77559,77559,962.63
77560,77560,834.6
77561,77561,99.56
77562,77562,577.65
77563,77563,242.19
77564,77564,853.77
77565,77565,942.52
77566,77566,712.25
77567,77567,323.05
77568,77568,448.92
77569,77569,48.65
77570,77570,507.09
77571,77571,819.77
77572,77572,993.1
77573,77573,813.23
77574,77574,335.27
77575,77575,665.65
77576,77576,751.45
77577,77577,827.13
77578,77578,882.93
77579,77579,379.73
77580,77580,382.87
77581,77581,166.39
77582,77582,117.95
77583,77583,245.36
77584,77584,265.33
77585,77585,416.92
77586,77586,507.36
77587,77587,884.73
77588,77588,277.04
77589,77589,694.11
77590,77590,538.87
77591,77591,427.62
77592,77592,163.45
77593,77593,142.0
77594,77594,349.29
77595,77595,518.86
77596,77596,191.21
77597,77597,675.27
77598,77598,276.26
77599,77599,427.06
77600,77600,105.59
77601,77601,731.47
77602,77602,349.82
77603,77603,975.35
77604,77604,850.37
77605,77605,407.21
77606,77606,22.79
77607,77607,609.43
77608,77608,716.8
77609,77609,400.59
77610,77610,458.1
77611,77611,122.01
77612,77612,461.82
77613,77613,762.1
77614,77614,501.33
77615,77615,350.7
77616,77616,187.38
77617,77617,107.53
77618,77618,140.51
77619,77619,750.4
77620,77620,395.91
77621,77621,173.33
77622,77622,407.8
77623,77623,812.34
77624,77624,418.6
77625,77625,122.58
77626,77626,307.59
77627,77627,337.94
77628,77628,968.57
77629,77629,657.62
77630,77630,475.07
77631,77631,214.26
77632,77632,622.01
77633,77633,123.62
77634,77634,890.67
77635,77635,215.3
77636,77636,184.43
77637,77637,850.69
77638,77638,567.09
77639,77639,919.6
77640,77640,12.16
77641,77641,957.31
77642,77642,430.99
77643,77643,207.33
77644,77644,723.98
77645,77645,28.25
77646,77646,272.61
77647,77647,996.08
77648,77648,322.72
77649,77649,555.31
77650,77650,226.48
77651,77651,869.28
77652,77652,597.82
77653,77653,70.46
77654,77654,291.27
77655,77655,189.02
77656,77656,795.9
77657,77657,889.2
77658,77658,488.53
77659,77659,827.74
77660,77660,894.37
77661,77661,785.42
77662,77662,815.84
77663,77663,896.6
77664,77664,732.18
77665,77665,161.04
77666,77666,788.22
77667,77667,429.68
77668,77668,8.01
77669,77669,284.01
77670,77670,404.81
77671,77671,386.86
77672,77672,44.51
77673,77673,317.81
77674,77674,545.29
77675,77675,895.3
77676,77676,59.9
77677,77677,77.65
77678,77678,96.24
77679,77679,105.19
77680,77680,478.36
77681,77681,773.11
77682,77682,252.03
77683,77683,877.26
77684,77684,234.5
77685,77685,496.56
77686,77686,353.37
77687,77687,596.84
77688,77688,390.48
77689,77689,426.63
77690,77690,544.3
77691,77691,207.2
77692,77692,43.58
77693,77693,640.84
77694,77694,678.48
77695,77695,256.67
77696,77696,225.03
77697,77697,501.02
77698,77698,21.17
77699,77699,442.06
77700,77700,705.4
77701,77701,275.05
77702,77702,650.75
77703,77703,447.96
77704,77704,578.83
77705,77705,231.61
77706,77706,119.64
77707,77707,492.9
77708,77708,411.03
77709,77709,545.56
77710,77710,979.46
77711,77711,160.79
77712,77712,532.54
77713,77713,662.14
77714,77714,618.25
77715,77715,486.62
77716,77716,958.35
77717,77717,212.43
77718,77718,973.1
77719,77719,936.02
77720,77720,676.15
77721,77721,507.13
77722,77722,81.13
77723,77723,194.42
77724,77724,95.03
77725,77725,167.47
77726,77726,887.81
77727,77727,170.51
77728,77728,456.09
77729,77729,592.4
77730,77730,20.39
77731,77731,331.53
77732,77732,37.71
77733,77733,954.24
77734,77734,789.16
77735,77735,86.05
77736,77736,287.2
77737,77737,854.94
77738,77738,795.76
77739,77739,88.68
77740,77740,360.27
77741,77741,407.74
77742,77742,405.36
77743,77743,260.18
77744,77744,621.53
77745,77745,920.58
77746,77746,563.24
77747,77747,251.05
77748,77748,588.99
77749,77749,931.02
77750,77750,861.21
77751,77751,209.98
77752,77752,912.71
77753,77753,642.79
77754,77754,779.87
77755,77755,168.66
77756,77756,66.17
77757,77757,430.37
77758,77758,58.83
77759,77759,604.4
77760,77760,553.13
77761,77761,744.47
77762,77762,172.69
77763,77763,762.33
77764,77764,653.06
77765,77765,641.03
77766,77766,393.11
77767,77767,318.45
77768,77768,279.53
77769,77769,179.91
77770,77770,15.95
77771,77771,107.49
77772,77772,967.49
77773,77773,217.27
77774,77774,414.05
77775,77775,714.98
77776,77776,307.04
77777,77777,160.11
77778,77778,767.87
77779,77779,419.53
77780,77780,796.9
77781,77781,867.16
77782,77782,573.83
77783,77783,459.03
77784,77784,288.0
77785,77785,577.51
77786,77786,53.72
77787,77787,723.13
77788,77788,933.53
77789,77789,155.31
77790,77790,138.83
77791,77791,408.37
77792,77792,428.5
77793,77793,557.37
77794,77794,623.57
77795,77795,677.84
77796,77796,731.13
77797,77797,990.2
77798,77798,214.04
77799,77799,263.75
77800,77800,466.13
77801,77801,935.04
77802,77802,371.77
77803,77803,427.36
77804,77804,909.08
77805,77805,729.88
77806,77806,971.02
77807,77807,830.51
77808,77808,6.1
77809,77809,624.9
77810,77810,955.97
77811,77811,64.96
77812,77812,313.76
77813,77813,684.73
77814,77814,276.7
77815,77815,19.88
77816,77816,310.99
77817,77817,751.18
77818,77818,636.79
77819,77819,134.65
77820,77820,868.74
77821,77821,249.87
77822,77822,816.03
77823,77823,555.98
77824,77824,188.55
77825,77825,679.21
77826,77826,118.86
77827,77827,734.58
77828,77828,545.96
77829,77829,576.9
77830,77830,506.65
77831,77831,670.94
77832,77832,796.83
77833,77833,110.36
77834,77834,315.05
77835,77835,801.81
77836,77836,516.7
77837,77837,814.87
77838,77838,163.96
77839,77839,814.58
77840,77840,461.56
77841,77841,500.61
77842,77842,364.91
77843,77843,356.46
77844,77844,890.06
77845,77845,90.98
77846,77846,966.72
77847,77847,873.2
77848,77848,376.76
77849,77849,33.11
77850,77850,247.88
77851,77851,121.43
77852,77852,982.42
77853,77853,419.05
77854,77854,826.75
77855,77855,253.71
77856,77856,880.67
77857,77857,133.38
77858,77858,519.55
77859,77859,773.43
77860,77860,332.87
77861,77861,174.81
77862,77862,994.93
77863,77863,139.08
77864,77864,27.69
77865,77865,518.67
77866,77866,928.73
77867,77867,570.33
77868,77868,908.49
77869,77869,964.7
77870,77870,364.22
77871,77871,659.82
77872,77872,214.58
77873,77873,265.24
77874,77874,259.77
77875,77875,101.45
77876,77876,68.87
77877,77877,611.48
77878,77878,39.96
77879,77879,228.24
77880,77880,773.94
77881,77881,254.18
77882,77882,844.98
77883,77883,896.2
77884,77884,117.27
77885,77885,920.81
77886,77886,353.36
77887,77887,890.32
77888,77888,599.26
77889,77889,782.53
77890,77890,785.71
77891,77891,538.54
77892,77892,724.45
77893,77893,168.27
77894,77894,693.43
77895,77895,765.38
77896,77896,166.95
77897,77897,735.45
77898,77898,507.38
77899,77899,979.27
77900,77900,274.12
77901,77901,166.01
77902,77902,623.56
77903,77903,237.12
77904,77904,418.15
77905,77905,368.34
77906,77906,421.48
77907,77907,105.8
77908,77908,482.42
77909,77909,726.51
77910,77910,232.65
77911,77911,134.3
77912,77912,36.64
77913,77913,826.12
77914,77914,602.22
77915,77915,832.83
77916,77916,26.43
77917,77917,204.13
77918,77918,305.1
77919,77919,722.76
77920,77920,330.52
77921,77921,270.64
77922,77922,892.05
77923,77923,493.45
77924,77924,139.2
77925,77925,365.65
77926,77926,641.31
77927,77927,708.37
77928,77928,811.2
77929,77929,116.99
77930,77930,572.32
77931,77931,725.68
77932,77932,408.61
77933,77933,944.55
77934,77934,330.46
77935,77935,210.39
77936,77936,803.31
77937,77937,202.3
77938,77938,397.52
77939,77939,88.0
77940,77940,860.78
77941,77941,371.0
77942,77942,495.01
77943,77943,788.97
77944,77944,947.77
77945,77945,523.99
77946,77946,408.27
77947,77947,57.2
77948,77948,334.17
77949,77949,849.2
77950,77950,174.3
77951,77951,645.92
77952,77952,13.23
77953,77953,547.56
77954,77954,814.71
77955,77955,401.79
77956,77956,650.84
77957,77957,893.43
77958,77958,464.19
77959,77959,762.74
77960,77960,739.81
77961,77961,878.73
77962,77962,67.84
77963,77963,690.33
77964,77964,160.46
77965,77965,29.68
77966,77966,28.55
77967,77967,108.7
77968,77968,55.17
77969,77969,348.26
77970,77970,22.07
77971,77971,817.75
77972,77972,422.12
77973,77973,585.86
77974,77974,875.58
77975,77975,22.65
77976,77976,444.61
77977,77977,967.67
77978,77978,7.14
77979,77979,457.04
77980,77980,607.97
77981,77981,538.6
77982,77982,164.29
77983,77983,609.24
77984,77984,135.34
77985,77985,336.28
77986,77986,821.71
77987,77987,873.39
77988,77988,376.52
77989,77989,448.39
77990,77990,146.45
77991,77991,313.27
77992,77992,100.69
77993,77993,19.47
77994,77994,754.87
77995,77995,752.15
77996,77996,744.51
77997,77997,6.13
77998,77998,294.35
77999,77999,0.19
78000,78000,904.71
78001,78001,268.48
78002,78002,98.22
78003,78003,806.02
78004,78004,407.23
78005,78005,702.07
78006,78006,363.92
78007,78007,635.56
78008,78008,552.16
78009,78009,456.66
78010,78010,123.24
78011,78011,511.62
78012,78012,677.5
78013,78013,809.01
78014,78014,293.3
78015,78015,207.63
78016,78016,0.7
78017,78017,127.7
78018,78018,36.14
78019,78019,851.76
78020,78020,855.12
78021,78021,213.37
78022,78022,119.06
78023,78023,705.85
78024,78024,929.9
78025,78025,205.87
78026,78026,530.49
78027,78027,761.49
78028,78028,113.34
78029,78029,643.78
78030,78030,938.22
78031,78031,281.45
78032,78032,293.31
78033,78033,43.81
78034,78034,451.36
78035,78035,946.24
78036,78036,164.63
78037,78037,18.72
78038,78038,619.79
78039,78039,589.0
78040,78040,432.71
78041,78041,170.7
78042,78042,915.1
78043,78043,679.83
78044,78044,252.95
78045,78045,557.47
78046,78046,969.43
78047,78047,602.39
78048,78048,930.62
78049,78049,298.56
78050,78050,591.08
78051,78051,600.02
78052,78052,596.13
78053,78053,946.16
78054,78054,799.34
78055,78055,359.84
78056,78056,249.66
78057,78057,300.91
78058,78058,617.55
78059,78059,14.12
78060,78060,501.56
78061,78061,711.25
78062,78062,314.87
78063,78063,734.67
78064,78064,376.55
78065,78065,163.48
78066,78066,337.79
78067,78067,59.84
78068,78068,577.21
78069,78069,863.09
78070,78070,441.87
78071,78071,68.96
78072,78072,780.75
78073,78073,663.62
78074,78074,343.23
78075,78075,698.13
78076,78076,654.4
78077,78077,73.17
78078,78078,99.65
78079,78079,767.75
78080,78080,727.17
78081,78081,777.1
78082,78082,495.35
78083,78083,162.59
78084,78084,786.23
78085,78085,397.51
78086,78086,718.67
78087,78087,936.27
78088,78088,669.81
78089,78089,490.01
78090,78090,999.73
78091,78091,707.89
78092,78092,192.02
78093,78093,518.19
78094,78094,941.11
78095,78095,541.7
78096,78096,665.68
78097,78097,504.45
78098,78098,218.66
78099,78099,604.12
78100,78100,787.81
78101,78101,712.7
78102,78102,419.05
78103,78103,417.91
78104,78104,447.98
78105,78105,447.39
78106,78106,514.31
78107,78107,357.84
78108,78108,232.57
78109,78109,871.93
78110,78110,335.98
78111,78111,971.28
78112,78112,807.03
78113,78113,542.03
78114,78114,468.84
78115,78115,813.61
78116,78116,556.74
78117,78117,264.18
78118,78118,467.96
78119,78119,759.98
78120,78120,824.99
78121,78121,353.22
78122,78122,120.48
78123,78123,876.0
78124,78124,509.86
78125,78125,557.76
78126,78126,433.67
78127,78127,709.36
78128,78128,404.81
78129,78129,44.87
78130,78130,858.62
78131,78131,657.01
78132,78132,14.57
78133,78133,322.84
78134,78134,756.12
78135,78135,745.7
78136,78136,419.51
78137,78137,15.66
78138,78138,201.08
78139,78139,945.91
78140,78140,561.63
78141,78141,412.92
78142,78142,836.31
78143,78143,571.88
78144,78144,971.71
78145,78145,163.05
78146,78146,988.63
78147,78147,653.56
78148,78148,701.62
78149,78149,432.78
78150,78150,58.05
78151,78151,778.9
78152,78152,952.56
78153,78153,763.62
78154,78154,726.89
78155,78155,217.34
78156,78156,519.55
78157,78157,579.36
78158,78158,352.15
78159,78159,824.41
78160,78160,954.58
78161,78161,882.57
78162,78162,39.7
78163,78163,205.81
78164,78164,105.32
78165,78165,486.13
78166,78166,803.08
78167,78167,378.93
78168,78168,500.28
78169,78169,548.35
78170,78170,201.47
78171,78171,323.64
78172,78172,204.53
78173,78173,872.32
78174,78174,704.19
78175,78175,826.4
78176,78176,907.38
78177,78177,818.51
78178,78178,472.4
78179,78179,448.36
78180,78180,609.87
78181,78181,771.57
78182,78182,154.13
78183,78183,66.1
78184,78184,731.94
78185,78185,219.1
78186,78186,141.44
78187,78187,248.92
78188,78188,486.94
78189,78189,4.57
78190,78190,49.9
78191,78191,795.17
78192,78192,322.59
78193,78193,986.22
78194,78194,954.36
78195,78195,155.63
78196,78196,21.78
78197,78197,414.99
78198,78198,14.91
78199,78199,193.62
78200,78200,516.72
78201,78201,440.08
78202,78202,455.16
78203,78203,709.7
78204,78204,7.38
78205,78205,24.42
78206,78206,251.78
78207,78207,205.55
78208,78208,155.05
78209,78209,141.78
78210,78210,33.75
78211,78211,38.27
78212,78212,883.54
78213,78213,596.45
78214,78214,276.21
78215,78215,627.88
78216,78216,580.31
78217,78217,865.68
78218,78218,732.1
78219,78219,515.23
78220,78220,470.59
78221,78221,495.65
78222,78222,942.98
78223,78223,50.25
78224,78224,336.8
78225,78225,792.41
78226,78226,497.62
78227,78227,283.82
78228,78228,792.24
78229,78229,729.11
78230,78230,884.93
78231,78231,320.91
78232,78232,813.29
78233,78233,494.37
78234,78234,853.31
78235,78235,237.8
78236,78236,132.45
78237,78237,680.0
78238,78238,57.03
78239,78239,228.7
78240,78240,201.22
78241,78241,96.51
78242,78242,290.64
78243,78243,681.58
78244,78244,262.0
78245,78245,225.9
78246,78246,584.79
78247,78247,394.06
78248,78248,447.88
78249,78249,67.84
78250,78250,447.12
78251,78251,41.24
78252,78252,200.47
78253,78253,722.38
78254,78254,509.42
78255,78255,786.07
78256,78256,934.16
78257,78257,603.82
78258,78258,794.82
78259,78259,706.87
78260,78260,557.75
78261,78261,856.72
78262,78262,156.99
78263,78263,607.47
78264,78264,666.86
78265,78265,721.4
78266,78266,131.03
78267,78267,650.33
78268,78268,481.48
78269,78269,689.83
78270,78270,219.87
78271,78271,948.36
78272,78272,171.01
78273,78273,303.07
78274,78274,306.03
78275,78275,331.31
78276,78276,786.6
78277,78277,832.59
78278,78278,631.86
78279,78279,331.16
78280,78280,304.64
78281,78281,172.2
78282,78282,376.92
78283,78283,229.89
78284,78284,339.21
78285,78285,742.81
78286,78286,444.68
78287,78287,506.36
78288,78288,811.05
78289,78289,608.04
78290,78290,861.68
78291,78291,458.05
78292,78292,927.83
78293,78293,620.41
78294,78294,486.17
78295,78295,535.16
78296,78296,920.67
78297,78297,664.04
78298,78298,730.35
78299,78299,960.59
78300,78300,716.81
78301,78301,931.96
78302,78302,679.93
78303,78303,612.4
78304,78304,804.48
78305,78305,699.44
78306,78306,714.93
78307,78307,421.11
78308,78308,361.7
78309,78309,463.31
78310,78310,145.35
78311,78311,425.48
78312,78312,457.89
78313,78313,362.06
78314,78314,786.17
78315,78315,70.31
78316,78316,539.2
78317,78317,315.25
78318,78318,642.55
78319,78319,923.86
78320,78320,413.56
78321,78321,593.02
78322,78322,403.87
78323,78323,256.55
78324,78324,885.05
78325,78325,362.55
78326,78326,119.36
78327,78327,986.65
78328,78328,723.97
78329,78329,825.44
78330,78330,971.61
78331,78331,202.58
78332,78332,785.28
78333,78333,637.71
78334,78334,468.09
78335,78335,640.42
78336,78336,800.22
78337,78337,241.25
78338,78338,560.43
78339,78339,379.56
78340,78340,758.53
78341,78341,573.43
78342,78342,565.96
78343,78343,730.09
78344,78344,574.15
78345,78345,925.75
78346,78346,606.85
78347,78347,368.87
78348,78348,360.36
78349,78349,890.64
78350,78350,702.74
78351,78351,93.25
78352,78352,28.4
78353,78353,127.5
78354,78354,7.76
78355,78355,373.41
78356,78356,135.59
78357,78357,53.52
78358,78358,979.11
78359,78359,454.77
78360,78360,424.18
78361,78361,795.44
78362,78362,25.52
78363,78363,548.65
78364,78364,846.06
78365,78365,976.25
78366,78366,873.53
78367,78367,93.72
78368,78368,79.11
78369,78369,953.16
78370,78370,454.92
78371,78371,276.07
78372,78372,939.08
78373,78373,562.85
78374,78374,178.61
78375,78375,941.92
78376,78376,858.16
78377,78377,465.48
78378,78378,310.12
78379,78379,648.94
78380,78380,709.44
78381,78381,383.47
78382,78382,793.36
78383,78383,776.35
78384,78384,681.42
78385,78385,808.36
78386,78386,210.94
78387,78387,53.12
78388,78388,76.76
78389,78389,17.38
78390,78390,371.44
78391,78391,856.2
78392,78392,101.09
78393,78393,606.44
78394,78394,107.19
78395,78395,29.39
78396,78396,595.32
78397,78397,967.43
78398,78398,273.11
78399,78399,15.03
78400,78400,637.87
78401,78401,868.51
78402,78402,665.07
78403,78403,854.4
78404,78404,86.4
78405,78405,489.04
78406,78406,781.46
78407,78407,275.95
78408,78408,975.79
78409,78409,605.49
78410,78410,531.32
78411,78411,544.41
78412,78412,991.17
78413,78413,318.54
78414,78414,492.33
78415,78415,766.15
78416,78416,316.62
78417,78417,887.21
78418,78418,189.79
78419,78419,998.69
78420,78420,879.42
78421,78421,544.71
78422,78422,624.41
78423,78423,672.06
78424,78424,812.76
78425,78425,460.65
78426,78426,341.5
78427,78427,543.9
78428,78428,628.03
78429,78429,712.16
78430,78430,560.79
78431,78431,228.9
78432,78432,258.34
78433,78433,398.98
78434,78434,78.82
78435,78435,718.2
78436,78436,405.28
78437,78437,442.57
78438,78438,689.51
78439,78439,163.88
78440,78440,679.02
78441,78441,973.71
78442,78442,799.4
78443,78443,780.7
78444,78444,663.57
78445,78445,383.48
78446,78446,173.97
78447,78447,268.11
78448,78448,133.52
78449,78449,983.23
78450,78450,755.52
78451,78451,27.06
78452,78452,4.77
78453,78453,989.07
78454,78454,798.31
78455,78455,237.94
78456,78456,471.48
78457,78457,606.37
78458,78458,382.22
78459,78459,589.51
78460,78460,969.19
78461,78461,269.77
78462,78462,184.98
78463,78463,983.01
78464,78464,91.85
78465,78465,344.45
78466,78466,120.67
78467,78467,841.62
78468,78468,190.7
78469,78469,181.41
78470,78470,668.73
78471,78471,557.1
78472,78472,388.88
78473,78473,214.7
78474,78474,4.89
78475,78475,550.22
78476,78476,396.87
78477,78477,425.99
78478,78478,178.83
78479,78479,778.65
78480,78480,225.27
78481,78481,325.56
78482,78482,103.02
78483,78483,706.82
78484,78484,594.47
78485,78485,272.28
78486,78486,861.63
78487,78487,418.13
78488,78488,780.02
78489,78489,206.85
78490,78490,894.55
78491,78491,432.25
78492,78492,164.77
78493,78493,953.42
78494,78494,211.43
78495,78495,566.04
78496,78496,588.52
78497,78497,613.43
78498,78498,77.77
78499,78499,547.0
78500,78500,641.55
78501,78501,619.18
78502,78502,240.18
78503,78503,218.7
78504,78504,526.18
78505,78505,56.84
78506,78506,884.2
78507,78507,920.63
78508,78508,261.71
78509,78509,718.39
78510,78510,184.77
78511,78511,839.32
78512,78512,394.56
78513,78513,273.59
78514,78514,431.69
78515,78515,17.62
78516,78516,354.23
78517,78517,572.68
78518,78518,717.36
78519,78519,602.8
78520,78520,109.45
78521,78521,157.01
78522,78522,987.25
78523,78523,98.17
78524,78524,760.82
78525,78525,604.21
78526,78526,904.93
78527,78527,43.59
78528,78528,727.45
78529,78529,507.92
78530,78530,194.09
78531,78531,152.22
78532,78532,973.84
78533,78533,446.68
78534,78534,106.89
78535,78535,863.79
78536,78536,66.07
78537,78537,482.33
78538,78538,681.75
78539,78539,456.66
78540,78540,968.35
78541,78541,105.07
78542,78542,856.68
78543,78543,932.68
78544,78544,868.47
78545,78545,452.47
78546,78546,313.45
78547,78547,650.61
78548,78548,375.5
78549,78549,25.77
78550,78550,730.96
78551,78551,818.87
78552,78552,468.96
78553,78553,842.55
78554,78554,273.16
78555,78555,24.06
78556,78556,63.13
78557,78557,794.59
78558,78558,547.34
78559,78559,963.79
78560,78560,426.24
78561,78561,433.58
78562,78562,378.86
78563,78563,614.18
78564,78564,777.99
78565,78565,869.95
78566,78566,166.85
78567,78567,575.19
78568,78568,643.88
78569,78569,515.99
78570,78570,24.1
78571,78571,816.92
78572,78572,664.87
78573,78573,269.27
78574,78574,603.13
78575,78575,822.62
78576,78576,156.83
78577,78577,294.03
78578,78578,81.62
78579,78579,627.02
78580,78580,943.32
78581,78581,118.45
78582,78582,801.38
78583,78583,204.87
78584,78584,589.51
78585,78585,821.11
78586,78586,403.21
78587,78587,638.55
78588,78588,722.39
78589,78589,652.66
78590,78590,495.11
78591,78591,774.29
78592,78592,367.16
78593,78593,786.81
78594,78594,481.35
78595,78595,828.74
78596,78596,439.83
78597,78597,286.76
78598,78598,453.88
78599,78599,870.47
78600,78600,985.45
78601,78601,593.58
78602,78602,687.76
78603,78603,230.52
78604,78604,224.54
78605,78605,170.04
78606,78606,468.94
78607,78607,979.1
78608,78608,765.91
78609,78609,788.0
78610,78610,51.65
78611,78611,489.5
78612,78612,238.2
78613,78613,389.29
78614,78614,625.12
78615,78615,971.26
78616,78616,699.58
78617,78617,524.86
78618,78618,392.43
78619,78619,57.7
78620,78620,955.39
78621,78621,332.01
78622,78622,111.52
78623,78623,804.84
78624,78624,355.63
78625,78625,26.61
78626,78626,645.64
78627,78627,963.63
78628,78628,603.56
78629,78629,747.51
78630,78630,287.35
78631,78631,293.2
78632,78632,960.37
78633,78633,504.77
78634,78634,841.5
78635,78635,246.81
78636,78636,608.05
78637,78637,637.56
78638,78638,869.28
78639,78639,660.52
78640,78640,805.2
78641,78641,88.06
78642,78642,600.04
78643,78643,572.22
78644,78644,735.94
78645,78645,947.62
78646,78646,687.13
78647,78647,164.28
78648,78648,937.09
78649,78649,613.18
78650,78650,675.73
78651,78651,511.11
78652,78652,900.54
78653,78653,218.28
78654,78654,373.41
78655,78655,897.35
78656,78656,581.35
78657,78657,697.66
78658,78658,977.63
78659,78659,40.51
78660,78660,802.98
78661,78661,910.31
78662,78662,859.36
78663,78663,188.77
78664,78664,976.78
78665,78665,248.83
78666,78666,846.55
78667,78667,700.84
78668,78668,370.36
78669,78669,152.04
78670,78670,210.49
78671,78671,996.9
78672,78672,582.73
78673,78673,881.91
78674,78674,410.7
78675,78675,129.73
78676,78676,555.59
78677,78677,853.64
78678,78678,414.32
78679,78679,116.16
78680,78680,845.04
78681,78681,59.67
78682,78682,707.81
78683,78683,722.31
78684,78684,973.49
78685,78685,548.23
78686,78686,203.01
78687,78687,239.13
78688,78688,327.14
78689,78689,202.36
78690,78690,528.22
78691,78691,779.55
78692,78692,2.37
78693,78693,969.03
78694,78694,513.72
78695,78695,840.08
78696,78696,640.82
78697,78697,774.01
78698,78698,336.77
78699,78699,807.59
78700,78700,56.64
78701,78701,328.12
78702,78702,122.56
78703,78703,824.65
78704,78704,601.1
78705,78705,879.81
78706,78706,514.89
78707,78707,315.47
78708,78708,248.38
78709,78709,684.38
78710,78710,513.14
78711,78711,281.3
78712,78712,914.89
78713,78713,387.45
78714,78714,425.91
78715,78715,558.34
78716,78716,865.32
78717,78717,651.47
78718,78718,749.93
78719,78719,768.69
78720,78720,492.47
78721,78721,349.36
78722,78722,464.12
78723,78723,89.72
78724,78724,447.95
78725,78725,123.09
78726,78726,716.96
78727,78727,683.72
78728,78728,551.92
78729,78729,265.83
78730,78730,637.11
78731,78731,165.62
78732,78732,4.16
78733,78733,376.33
78734,78734,216.63
78735,78735,129.01
78736,78736,213.83
78737,78737,93.53
78738,78738,154.44
78739,78739,485.66
78740,78740,17.11
78741,78741,945.13
78742,78742,202.1
78743,78743,571.1
78744,78744,660.84
78745,78745,110.71
78746,78746,854.96
78747,78747,125.3
78748,78748,742.56
78749,78749,791.72
78750,78750,447.37
78751,78751,71.89
78752,78752,343.82
78753,78753,622.08
78754,78754,528.69
78755,78755,697.11
78756,78756,909.73
78757,78757,892.49
78758,78758,476.33
78759,78759,922.97
78760,78760,589.13
78761,78761,469.38
78762,78762,45.68
78763,78763,661.28
78764,78764,424.54
78765,78765,17.99
78766,78766,288.68
78767,78767,128.6
78768,78768,644.9
78769,78769,817.73
78770,78770,430.84
78771,78771,239.08
78772,78772,400.66
78773,78773,989.4
78774,78774,124.2
78775,78775,446.7
78776,78776,685.61
78777,78777,159.81
78778,78778,274.66
78779,78779,313.09
78780,78780,995.58
78781,78781,813.85
78782,78782,653.76
78783,78783,575.32
78784,78784,233.04
78785,78785,340.87
78786,78786,23.77
78787,78787,577.24
78788,78788,640.84
78789,78789,263.98
78790,78790,383.89
78791,78791,383.21
78792,78792,539.37
78793,78793,601.29
78794,78794,211.39
78795,78795,671.08
78796,78796,783.51
78797,78797,349.0
78798,78798,836.31
78799,78799,813.63
78800,78800,681.14
78801,78801,703.89
78802,78802,943.73
78803,78803,14.83
78804,78804,243.73
78805,78805,378.14
78806,78806,263.71
78807,78807,994.66
78808,78808,585.73
78809,78809,390.13
78810,78810,490.56
78811,78811,542.12
78812,78812,886.11
78813,78813,13.67
78814,78814,721.55
78815,78815,609.55
78816,78816,731.57
78817,78817,889.21
78818,78818,293.2
78819,78819,703.53
78820,78820,92.15
78821,78821,267.57
78822,78822,105.47
78823,78823,858.6
78824,78824,827.97
78825,78825,37.92
78826,78826,915.19
78827,78827,276.71
78828,78828,804.26
78829,78829,897.9
78830,78830,514.62
78831,78831,827.93
78832,78832,462.01
78833,78833,567.48
78834,78834,502.08
78835,78835,277.96
78836,78836,741.18
78837,78837,936.27
78838,78838,542.8
78839,78839,225.68
78840,78840,195.56
78841,78841,297.18
78842,78842,503.2
78843,78843,254.58
78844,78844,767.41
78845,78845,457.47
78846,78846,463.01
78847,78847,542.67
78848,78848,547.84
78849,78849,356.06
78850,78850,146.8
78851,78851,725.87
78852,78852,223.99
78853,78853,374.35
78854,78854,105.39
78855,78855,55.14
78856,78856,896.25
78857,78857,795.85
78858,78858,300.69
78859,78859,323.91
78860,78860,453.65
78861,78861,844.45
78862,78862,715.77
78863,78863,574.87
78864,78864,162.86
78865,78865,397.5
78866,78866,616.32
78867,78867,963.14
78868,78868,755.66
78869,78869,600.37
78870,78870,209.51
78871,78871,859.05
78872,78872,124.5
78873,78873,310.81
78874,78874,582.88
78875,78875,139.42
78876,78876,170.68
78877,78877,212.06
78878,78878,911.87
78879,78879,738.92
78880,78880,526.34
78881,78881,609.39
78882,78882,191.99
78883,78883,142.79
78884,78884,481.75
78885,78885,958.07
78886,78886,928.63
78887,78887,507.18
78888,78888,92.39
78889,78889,797.46
78890,78890,497.49
78891,78891,15.69
78892,78892,614.49
78893,78893,669.61
78894,78894,812.3
78895,78895,198.17
78896,78896,604.84
78897,78897,245.06
78898,78898,744.51
78899,78899,29.61
78900,78900,397.58
78901,78901,651.6
78902,78902,215.41
78903,78903,751.27
78904,78904,548.45
