order_id,product_id,customer_id,delivery_person_id,quantity,address_id
54242,3,231,84,5,116
54243,22,417,500,5,137
54244,26,97,279,4,125
54245,24,480,337,3,441
54246,21,162,197,1,84
54247,2,392,254,4,332
54248,2,41,166,4,455
54249,15,27,11,1,56
54250,19,146,101,1,149
54251,24,466,111,5,489
54252,7,19,189,3,414
54253,23,14,158,1,210
54254,21,87,114,2,365
54255,26,290,25,4,405
54256,26,113,342,4,266
54257,19,355,376,3,483
54258,6,196,360,1,376
54259,4,11,319,4,142
54260,19,446,38,1,54
54261,24,87,345,4,56
54262,23,5,328,1,280
54263,26,71,387,4,420
54264,11,491,491,1,165
54265,15,321,305,4,495
54266,18,404,256,4,63
54267,9,332,365,3,61
54268,7,424,36,4,439
54269,20,413,151,2,471
54270,13,17,440,4,116
54271,2,114,74,5,462
54272,15,359,52,2,453
54273,12,14,136,5,79
54274,23,237,331,3,63
54275,10,35,369,5,112
54276,23,187,240,3,275
54277,23,401,221,5,176
54278,15,235,8,3,358
54279,21,355,13,4,373
54280,19,252,251,2,143
54281,19,26,241,1,6
54282,14,109,337,2,166
54283,12,123,377,1,25
54284,11,60,61,4,92
54285,11,466,230,2,105
54286,26,370,86,2,330
54287,12,131,87,1,145
54288,28,65,486,4,114
54289,28,295,420,1,268
54290,8,382,118,2,495
54291,9,149,83,2,385
54292,1,74,105,3,77
54293,23,126,485,5,186
54294,15,452,412,5,472
54295,11,425,429,3,412
54296,8,174,236,1,146
54297,27,133,308,3,110
54298,3,171,226,5,47
54299,17,228,43,5,135
54300,26,202,241,2,401
54301,26,234,428,2,232
54302,7,424,430,3,202
54303,4,423,217,4,123
54304,13,212,247,4,195
54305,8,390,454,2,412
54306,7,497,221,2,277
54307,25,188,363,2,214
54308,23,190,316,3,282
54309,15,207,338,3,314
54310,19,229,116,4,8
54311,7,36,112,2,283
54312,12,283,385,2,238
54313,8,112,311,4,366
54314,9,343,357,1,397
54315,3,265,294,2,113
54316,12,99,208,1,76
54317,9,128,376,3,27
54318,12,301,232,3,360
54319,23,430,104,4,354
54320,27,306,256,1,313
54321,20,80,334,1,216
54322,4,58,169,4,468
54323,18,17,451,5,216
54324,10,240,462,2,280
54325,6,249,481,5,194
54326,8,125,177,2,33
54327,25,484,273,3,62
54328,5,201,20,1,228
54329,22,297,198,4,354
54330,18,187,47,1,500
54331,1,203,243,4,45
54332,23,365,283,4,309
54333,11,297,451,4,279
54334,12,499,349,5,66
54335,28,351,46,1,158
54336,1,260,157,2,185
54337,13,229,452,1,83
54338,13,409,323,5,50
54339,8,310,88,5,266
54340,6,447,449,1,489
54341,24,139,14,2,246
54342,28,357,177,4,455
54343,9,91,288,3,427
54344,10,55,492,5,290
54345,28,290,425,1,352
54346,3,278,341,2,62
54347,19,103,147,5,136
54348,19,390,358,2,368
54349,12,359,485,4,232
54350,22,323,273,1,233
54351,22,184,327,4,210
54352,5,74,47,2,11
54353,6,345,136,1,432
54354,10,452,36,4,394
54355,7,206,123,5,41
54356,8,167,209,2,462
54357,6,127,154,4,358
54358,4,19,274,4,236
54359,23,2,454,3,131
54360,4,271,345,3,339
54361,27,374,159,5,157
54362,13,263,443,1,278
54363,10,172,447,5,296
54364,2,414,269,3,231
54365,9,256,85,5,421
54366,10,296,167,5,445
54367,22,37,318,4,363
54368,1,80,364,5,188
54369,19,308,62,2,397
54370,23,322,197,5,117
54371,6,450,43,3,443
54372,22,13,193,5,457
54373,8,242,345,1,234
54374,8,272,184,3,126
54375,15,260,202,4,361
54376,10,298,358,1,234
54377,18,75,492,4,268
54378,24,83,303,1,78
54379,20,301,171,1,216
54380,11,120,390,5,151
54381,14,323,16,2,357
54382,22,458,369,1,214
54383,14,73,115,4,52
54384,3,1,215,1,472
54385,23,329,195,1,254
54386,17,322,289,2,154
54387,14,276,55,3,135
54388,18,108,89,4,28
54389,5,398,103,1,154
54390,27,182,41,5,207
54391,1,418,87,1,99
54392,8,198,222,4,126
54393,27,267,136,1,306
54394,10,313,298,1,116
54395,19,410,279,2,243
54396,10,280,89,4,321
54397,12,374,331,5,311
54398,21,499,405,5,93
54399,8,145,238,5,90
54400,2,61,237,1,58
54401,7,339,58,3,372
54402,24,343,364,1,478
54403,17,98,473,4,195
54404,28,450,429,4,475
54405,6,360,244,2,119
54406,24,253,228,5,326
54407,24,334,412,1,135
54408,1,462,41,4,500
54409,22,176,85,2,379
54410,7,105,405,1,344
54411,22,168,95,1,347
54412,5,295,94,2,345
54413,18,144,421,3,175
54414,13,164,454,2,40
54415,23,246,256,5,256
54416,17,439,397,3,398
54417,25,179,388,2,406
54418,23,477,3,1,7
54419,22,413,210,2,426
54420,9,344,75,4,476
54421,22,288,192,1,102
54422,5,483,195,5,488
54423,28,164,248,4,355
54424,6,156,32,2,161
54425,18,40,35,5,163
54426,27,334,100,3,230
54427,15,11,486,3,383
54428,28,458,477,3,179
54429,27,402,204,2,267
54430,19,293,419,4,47
54431,2,287,418,4,54
54432,19,42,256,5,304
54433,12,371,22,5,401
54434,27,61,157,3,468
54435,22,311,40,1,321
54436,28,370,141,1,499
54437,22,54,58,3,13
54438,14,364,64,5,393
54439,3,162,428,3,366
54440,20,137,41,5,94
54441,17,477,140,1,373
54442,3,490,286,4,152
54443,1,66,236,4,273
54444,5,192,229,2,138
54445,12,398,352,5,432
54446,8,8,323,5,414
54447,8,468,285,3,239
54448,13,394,24,5,382
54449,28,468,211,5,388
54450,7,198,354,1,193
54451,1,147,28,5,364
54452,27,422,404,2,22
54453,2,51,325,4,410
54454,25,65,421,2,104
54455,1,293,129,4,354
54456,11,331,339,2,228
54457,10,39,405,4,33
54458,22,160,92,1,190
54459,23,96,68,1,20
54460,17,310,246,4,159
54461,3,136,58,1,376
54462,27,473,389,5,446
54463,6,398,111,1,436
54464,15,489,213,1,67
54465,28,167,123,3,164
54466,17,346,140,4,39
54467,10,112,406,3,495
54468,24,495,457,5,168
54469,2,68,231,4,374
54470,18,111,47,5,93
54471,17,155,417,2,464
54472,26,163,91,2,20
54473,23,299,339,3,140
54474,19,395,350,5,416
54475,13,243,42,1,159
54476,11,236,375,5,61
54477,21,372,53,5,350
54478,28,302,229,5,178
54479,28,70,437,4,102
54480,11,199,484,4,365
54481,9,400,355,5,472
54482,21,120,192,4,136
54483,15,500,437,1,304
54484,19,48,37,5,111
54485,5,453,446,2,358
54486,10,473,61,1,239
54487,5,409,127,2,22
54488,8,279,499,4,234
54489,18,86,430,4,247
54490,1,42,114,2,108
54491,7,302,222,1,66
54492,21,60,78,5,39
54493,6,100,288,1,365
54494,21,81,404,4,332
54495,19,394,328,1,465
54496,24,162,339,1,281
54497,20,397,111,4,58
54498,6,38,185,3,250
54499,20,101,81,3,213
54500,23,199,41,3,453
54501,10,483,121,5,269
54502,6,377,405,1,486
54503,27,474,494,2,181
54504,9,345,372,2,153
54505,11,138,173,3,330
54506,12,97,358,5,429
54507,20,124,412,3,400
54508,7,302,494,2,239
54509,3,181,179,5,98
54510,1,442,147,1,225
54511,6,178,116,5,103
54512,28,338,84,4,331
54513,27,355,45,3,14
54514,20,454,230,5,170
54515,12,247,246,5,241
54516,6,449,448,3,357
54517,11,103,442,4,484
54518,24,445,432,5,408
54519,27,407,166,4,84
54520,2,159,24,2,459
54521,18,159,448,3,129
54522,13,224,323,1,495
54523,1,472,43,5,244
54524,21,46,399,2,434
54525,5,103,248,3,289
54526,16,486,436,3,412
54527,1,363,9,1,412
54528,6,484,221,3,73
54529,27,239,143,4,305
54530,11,316,189,5,84
54531,11,15,301,4,200
54532,4,403,177,4,355
54533,5,224,312,4,259
54534,9,437,449,1,182
54535,20,459,423,4,240
54536,11,228,497,1,436
54537,12,370,490,3,147
54538,21,476,435,3,450
54539,9,242,348,1,198
54540,9,293,488,3,38
54541,15,43,497,3,412
54542,3,292,473,4,130
54543,14,363,204,2,175
54544,4,66,57,5,140
54545,22,235,52,3,105
54546,10,433,244,3,271
54547,18,101,34,3,446
54548,15,341,301,3,222
54549,5,448,382,3,470
54550,1,237,325,1,99
54551,11,480,62,5,347
54552,16,168,476,3,302
54553,27,133,108,2,39
54554,3,280,178,2,36
54555,26,388,434,2,118
54556,5,195,58,5,416
54557,25,370,194,5,117
54558,11,8,444,5,485
54559,18,3,84,4,345
54560,7,287,150,4,35
54561,19,476,45,4,271
54562,18,391,202,1,361
54563,5,58,203,4,97
54564,1,68,29,3,176
54565,27,337,386,3,359
54566,9,242,216,4,235
54567,2,204,61,4,36
54568,14,317,244,5,55
54569,2,412,90,3,138
54570,4,374,58,2,290
54571,11,253,124,4,245
54572,19,381,253,1,94
54573,8,94,278,3,154
54574,11,69,69,5,217
54575,2,189,294,3,99
54576,4,244,165,2,346
54577,27,134,253,5,495
54578,19,6,81,2,35
54579,11,85,102,4,33
54580,8,279,108,5,141
54581,12,160,335,5,52
54582,18,254,162,2,291
54583,2,384,160,2,33
54584,13,168,287,5,407
54585,21,223,333,3,368
54586,27,414,386,4,385
54587,3,475,317,2,277
54588,19,471,274,2,215
54589,6,467,228,1,71
54590,3,194,325,4,431
54591,21,139,135,5,252
54592,24,450,385,3,456
54593,26,230,471,2,109
54594,1,431,490,1,438
54595,28,104,488,4,86
54596,22,61,191,2,473
54597,20,11,136,1,168
54598,4,28,352,4,169
54599,19,500,423,2,206
54600,4,313,121,4,8
54601,12,392,285,4,262
54602,26,349,88,5,466
54603,22,348,183,2,132
54604,4,187,73,2,135
54605,28,92,453,5,64
54606,13,377,62,4,250
54607,10,262,355,1,55
54608,6,411,79,2,324
54609,9,313,74,1,462
54610,11,436,74,5,36
54611,18,13,179,3,151
54612,20,91,386,4,8
54613,19,299,128,5,150
54614,11,105,165,2,325
54615,20,181,83,4,231
54616,7,448,177,5,205
54617,25,367,139,2,317
54618,13,308,140,1,440
54619,26,303,226,1,341
54620,25,156,344,3,300
54621,10,468,12,1,41
54622,25,176,92,5,323
54623,7,479,339,1,125
54624,26,169,480,2,149
54625,15,290,372,1,311
54626,10,402,118,5,30
54627,19,36,9,1,309
54628,7,304,99,2,467
54629,3,78,25,5,255
54630,28,365,25,2,98
54631,5,438,274,5,359
54632,11,474,488,1,175
54633,10,384,346,3,459
54634,4,283,453,2,410
54635,2,194,495,1,311
54636,1,188,59,2,37
54637,23,351,431,5,393
54638,22,213,215,5,283
54639,10,362,377,2,461
54640,22,136,456,2,116
54641,18,308,90,1,469
54642,16,190,346,5,370
54643,28,455,146,1,58
54644,28,404,112,1,234
54645,3,445,233,5,272
54646,26,442,366,5,69
54647,11,467,268,1,316
54648,25,492,381,2,233
54649,9,410,386,3,451
54650,11,458,436,2,220
54651,5,408,23,4,354
54652,23,416,250,2,450
54653,8,440,124,2,314
54654,12,138,448,3,394
54655,15,251,4,5,324
54656,18,217,160,1,353
54657,20,387,223,1,450
54658,19,54,209,3,100
54659,12,210,376,1,183
54660,8,115,352,5,359
54661,9,44,50,2,251
54662,9,374,140,2,253
54663,10,382,315,1,142
54664,21,247,453,5,228
54665,18,435,456,3,332
54666,17,108,168,1,459
54667,16,435,268,3,355
54668,2,60,322,2,452
54669,5,37,253,4,31
54670,20,52,428,4,484
54671,9,397,238,3,305
54672,28,38,22,1,420
54673,4,33,132,5,83
54674,13,165,465,2,139
54675,1,174,23,5,305
54676,23,60,63,1,393
54677,11,62,186,3,214
54678,6,89,178,4,331
54679,28,202,140,4,154
54680,20,12,148,4,403
54681,13,53,392,4,495
54682,14,121,259,3,354
54683,1,62,190,2,206
54684,19,197,80,3,259
54685,22,329,110,5,322
54686,18,268,67,2,95
54687,14,291,443,4,324
54688,26,321,357,5,470
54689,15,212,13,3,286
54690,2,392,390,4,307
54691,23,310,116,5,340
54692,12,266,205,1,439
54693,26,272,375,4,21
54694,15,217,31,5,169
54695,6,471,421,3,185
54696,2,97,348,4,220
54697,13,91,454,2,467
54698,4,339,302,3,494
54699,4,107,135,5,179
54700,17,387,420,5,351
54701,14,480,437,1,440
54702,10,309,446,5,401
54703,24,175,166,4,61
54704,19,433,423,3,448
54705,19,321,215,2,233
54706,17,218,8,1,84
54707,8,108,394,4,427
54708,25,415,467,1,372
54709,6,338,216,3,3
54710,3,17,180,3,331
54711,5,353,34,2,280
54712,5,296,403,4,186
54713,21,453,170,1,274
54714,25,345,228,5,417
54715,15,88,343,3,124
54716,11,326,288,2,345
54717,7,88,350,2,147
54718,22,396,181,1,310
54719,25,6,145,3,179
54720,20,498,190,2,262
54721,20,447,432,2,118
54722,11,426,184,1,219
54723,24,196,266,3,273
54724,9,309,327,2,336
54725,27,79,497,2,325
54726,28,473,167,1,372
54727,20,433,386,4,49
54728,5,496,57,3,390
54729,23,302,254,2,405
54730,22,298,282,3,32
54731,5,127,498,2,50
54732,21,53,180,3,229
54733,28,90,302,4,110
54734,18,203,80,1,50
54735,23,271,262,2,327
54736,21,420,117,3,101
54737,10,11,130,5,177
54738,3,111,386,5,86
54739,12,457,435,1,152
54740,20,194,4,2,81
54741,7,117,302,2,190
54742,13,491,137,4,54
54743,8,133,57,4,399
54744,8,373,476,4,105
54745,17,223,119,3,225
54746,2,417,375,4,114
54747,15,43,14,5,364
54748,15,300,236,5,485
54749,12,152,435,5,458
54750,20,62,275,3,304
54751,16,348,383,3,145
54752,18,380,223,4,390
54753,10,269,240,2,282
54754,8,54,166,5,199
54755,17,353,64,3,278
54756,16,384,220,1,280
54757,2,332,440,2,218
54758,10,154,8,4,310
54759,10,84,13,5,209
54760,28,140,177,3,410
54761,15,154,286,1,276
54762,25,59,260,4,136
54763,3,234,75,5,419
54764,9,273,409,5,63
54765,28,18,106,3,36
54766,23,259,6,1,232
54767,24,458,482,2,431
54768,22,38,456,3,111
54769,28,84,29,1,45
54770,11,376,402,1,315
54771,13,491,222,5,124
54772,23,109,415,2,226
54773,28,59,24,2,362
54774,19,418,337,2,442
54775,6,16,184,2,24
54776,10,305,232,1,478
54777,16,277,57,2,106
54778,13,238,350,1,170
54779,15,408,257,4,267
54780,15,444,113,2,387
54781,15,54,219,5,425
54782,4,83,166,3,391
54783,1,449,21,4,226
54784,27,34,285,2,182
54785,11,254,302,4,493
54786,18,191,460,1,440
54787,21,23,462,4,80
54788,4,217,177,2,344
54789,6,452,121,2,475
54790,18,423,440,3,412
54791,7,237,459,1,236
54792,19,273,388,3,377
54793,9,180,205,1,339
54794,25,36,136,1,456
54795,15,373,282,5,186
54796,11,389,422,4,30
54797,21,212,323,5,469
54798,6,474,144,4,449
54799,24,55,74,2,273
54800,15,268,204,1,21
54801,11,291,130,2,368
54802,23,427,34,3,6
54803,24,192,223,3,13
54804,4,250,103,4,461
54805,21,432,97,2,295
54806,11,373,457,1,71
54807,23,294,424,1,130
54808,6,353,73,4,117
54809,6,199,411,2,374
54810,2,148,58,1,338
54811,11,233,335,3,209
54812,19,83,388,1,11
54813,23,365,396,4,495
54814,20,247,291,5,253
54815,6,182,303,4,396
54816,18,198,413,2,389
54817,16,130,464,4,182
54818,11,441,219,4,187
54819,9,77,293,5,239
54820,7,165,211,1,462
54821,2,480,391,3,46
54822,25,355,185,4,355
54823,7,317,92,5,439
54824,28,496,465,2,117
54825,24,121,406,4,34
54826,10,188,288,3,137
54827,17,156,404,4,133
54828,10,336,354,2,150
54829,22,455,129,1,154
54830,9,27,24,3,410
54831,24,308,189,3,53
54832,23,92,125,3,17
54833,5,6,67,4,431
54834,6,435,110,4,417
54835,12,153,440,2,233
54836,7,189,170,2,247
54837,2,240,321,2,159
54838,20,109,400,1,170
54839,5,37,277,3,187
54840,13,140,326,1,255
54841,12,15,246,4,462
54842,2,323,94,5,250
54843,6,4,323,3,87
54844,26,247,17,1,385
54845,17,361,486,2,491
54846,10,85,160,5,397
54847,16,394,310,5,137
54848,26,212,178,4,254
54849,2,352,33,1,420
54850,9,381,322,4,93
54851,15,392,254,2,252
54852,10,353,182,2,152
54853,8,151,42,4,257
54854,19,47,264,5,452
54855,4,499,345,1,279
54856,25,353,420,3,429
54857,17,51,36,5,320
54858,17,454,58,4,295
54859,21,499,299,1,432
54860,22,83,391,3,170
54861,16,301,325,4,472
54862,17,347,285,4,57
54863,24,138,414,5,254
54864,27,117,258,1,312
54865,21,215,110,1,104
54866,7,311,245,2,313
54867,1,499,148,3,462
54868,9,308,239,3,55
54869,13,12,69,1,17
54870,21,327,227,3,295
54871,24,199,435,2,483
54872,18,371,269,5,366
54873,20,234,252,3,457
54874,16,169,87,4,374
54875,27,97,396,3,95
54876,27,458,76,3,411
54877,21,331,376,2,441
54878,9,52,226,2,278
54879,16,388,430,4,66
54880,17,91,214,2,491
54881,9,25,238,1,295
54882,16,133,305,5,211
54883,10,203,119,5,76
54884,4,222,476,1,227
54885,26,494,406,1,168
54886,25,191,445,4,411
54887,2,68,163,3,57
54888,24,244,349,3,485
54889,18,413,254,4,485
54890,4,324,281,1,434
54891,17,41,111,5,145
54892,14,22,330,5,143
54893,2,82,16,2,116
54894,15,465,466,2,366
54895,8,252,62,3,135
54896,4,128,403,4,299
54897,13,52,117,3,332
54898,11,307,158,3,460
54899,6,196,156,2,307
54900,25,122,187,4,455
54901,2,13,63,4,276
54902,1,61,488,5,20
54903,20,51,480,2,226
54904,25,454,488,2,458
54905,25,444,350,2,352
54906,4,221,398,5,240
54907,12,58,90,4,190
54908,11,344,347,1,410
54909,10,332,289,1,426
54910,13,416,216,2,88
54911,7,220,267,2,195
54912,13,455,84,5,481
54913,22,452,363,2,127
54914,7,461,330,3,121
54915,27,151,333,4,351
54916,7,413,454,3,454
54917,4,415,425,1,27
54918,6,462,49,2,250
54919,19,407,402,4,58
54920,7,86,251,5,314
54921,5,328,319,1,429
54922,13,384,151,5,246
54923,20,78,467,4,430
54924,3,273,345,2,185
54925,25,53,152,3,237
54926,18,25,273,2,355
54927,14,443,141,3,167
54928,13,156,205,3,203
54929,9,165,143,1,5
54930,1,201,144,2,151
54931,15,100,444,5,215
54932,22,482,444,2,480
54933,3,146,414,2,323
54934,11,109,91,5,338
54935,12,141,177,3,457
54936,8,52,280,4,127
54937,15,485,457,1,143
54938,14,137,339,2,249
54939,12,417,488,2,438
54940,28,299,137,2,262
54941,15,322,348,2,16
54942,9,216,429,5,16
54943,18,238,9,1,487
54944,22,420,134,5,218
54945,11,99,108,2,124
54946,4,378,186,2,493
54947,10,329,488,5,300
54948,24,409,320,2,46
54949,14,209,367,4,95
54950,10,476,386,5,147
54951,11,130,8,5,265
54952,15,349,339,5,270
54953,4,168,200,4,84
54954,25,230,81,3,322
54955,9,437,491,4,163
54956,16,369,493,5,2
54957,9,427,269,2,23
54958,28,72,26,3,436
54959,2,262,482,2,51
54960,25,360,239,1,317
54961,9,312,98,3,113
54962,4,224,196,1,303
54963,1,433,120,1,212
54964,8,29,117,3,258
54965,25,442,116,1,229
54966,18,38,162,1,325
54967,18,220,438,4,474
54968,21,372,440,1,165
54969,9,382,207,5,119
54970,9,283,113,3,469
54971,7,455,191,4,177
54972,21,56,484,2,263
54973,9,223,329,5,38
54974,6,109,214,3,306
54975,27,403,192,5,406
54976,3,163,377,2,314
54977,13,44,488,3,499
54978,3,382,2,1,184
54979,13,84,391,3,117
54980,19,374,428,5,275
54981,9,474,63,4,352
54982,12,145,385,2,416
54983,11,362,230,2,299
54984,25,419,292,1,333
54985,5,287,419,3,244
54986,25,474,465,1,467
54987,20,88,222,1,77
54988,10,99,205,1,39
54989,4,135,375,4,425
54990,18,161,305,1,155
54991,25,244,443,1,92
54992,7,358,41,3,399
54993,16,88,11,2,219
54994,23,69,476,2,337
54995,4,352,94,3,429
54996,17,245,181,3,499
54997,14,109,381,4,332
54998,14,246,496,2,207
54999,28,262,129,1,10
55000,12,331,208,5,367
55001,22,144,441,4,448
55002,11,401,15,4,353
55003,24,412,138,4,359
55004,25,56,393,4,282
55005,11,45,407,3,122
55006,3,235,307,4,7
55007,15,46,181,2,26
55008,28,423,151,5,310
55009,26,107,261,2,84
55010,26,394,251,4,81
55011,10,481,186,2,429
55012,21,133,131,2,171
55013,1,140,142,5,190
55014,15,135,158,3,82
55015,6,13,98,4,456
55016,14,49,500,5,4
55017,4,74,367,3,339
55018,20,222,469,1,91
55019,19,66,326,5,103
55020,18,321,143,4,349
55021,11,399,460,2,372
55022,1,98,397,3,403
55023,1,13,127,3,241
55024,13,500,154,2,379
55025,27,409,89,4,176
55026,6,94,361,2,257
55027,23,307,220,4,154
55028,28,15,278,4,417
55029,7,221,156,1,360
55030,26,276,60,3,62
55031,13,150,261,5,495
55032,6,249,115,1,434
55033,21,140,99,4,194
55034,14,93,330,3,315
55035,14,12,72,1,247
55036,15,417,363,5,419
55037,19,366,50,3,402
55038,23,359,358,1,198
55039,12,70,250,4,209
55040,16,492,36,4,281
55041,25,68,424,3,72
55042,12,347,348,5,76
55043,13,92,297,3,178
55044,20,4,418,1,299
55045,3,134,28,2,99
55046,19,436,253,5,133
55047,17,282,30,1,239
55048,22,493,23,1,203
55049,19,362,208,1,408
55050,24,85,170,4,436
55051,26,166,339,4,385
55052,7,318,499,2,150
55053,28,120,168,2,176
55054,9,252,182,5,48
55055,27,349,37,4,299
55056,9,363,113,5,368
55057,25,306,90,2,391
55058,3,80,239,5,455
55059,10,416,51,2,232
55060,7,402,36,5,271
55061,23,326,463,4,265
55062,14,220,156,5,296
55063,6,323,374,4,486
55064,8,143,108,5,461
55065,1,45,20,4,235
55066,12,37,31,3,49
55067,17,305,148,1,96
55068,2,233,345,1,323
55069,28,490,54,3,20
55070,27,127,500,3,448
55071,26,341,187,3,493
55072,23,359,274,5,408
55073,22,33,89,5,413
55074,5,186,444,3,131
55075,14,3,323,1,63
55076,19,168,52,3,323
55077,11,78,218,4,287
55078,12,485,399,3,41
55079,13,283,398,1,380
55080,1,500,497,1,247
55081,19,239,74,1,93
55082,11,287,228,4,305
55083,21,185,358,4,446
55084,8,417,88,2,172
55085,10,490,50,5,341
55086,4,76,118,1,133
55087,7,50,102,2,265
55088,18,180,99,5,14
55089,25,329,321,4,82
55090,4,307,421,5,189
55091,4,284,298,4,361
55092,23,158,342,2,141
55093,24,434,409,3,330
55094,8,481,159,4,258
55095,18,28,208,2,2
55096,10,24,419,1,353
55097,6,377,181,5,351
55098,17,255,368,3,383
55099,11,421,379,4,440
55100,20,316,114,5,429
55101,15,396,346,1,306
55102,2,34,351,4,51
55103,17,115,413,1,440
55104,26,325,307,2,307
55105,24,64,133,4,32
55106,11,413,90,3,367
55107,19,51,92,5,105
55108,10,302,38,4,455
55109,25,448,246,2,204
55110,9,286,471,5,305
55111,23,131,325,5,191
55112,23,241,12,2,163
55113,9,299,207,2,468
55114,20,112,124,2,246
55115,14,61,73,3,312
55116,8,130,95,2,173
55117,18,303,197,2,28
55118,11,198,366,4,287
55119,27,154,256,2,246
55120,24,492,76,3,70
55121,18,207,289,2,146
55122,11,248,284,1,361
55123,4,286,40,1,266
55124,28,243,405,4,404
55125,21,342,348,5,193
55126,16,452,50,1,96
55127,17,187,460,5,221
55128,22,262,202,1,323
55129,22,351,151,5,70
55130,14,289,42,2,436
55131,12,62,301,3,14
55132,4,463,246,1,128
55133,16,260,336,3,466
55134,21,143,91,1,223
55135,13,310,499,3,479
55136,9,43,105,5,104
55137,20,469,76,4,448
55138,7,26,417,4,7
55139,10,488,142,1,202
55140,17,373,129,4,197
55141,8,312,438,1,449
55142,5,241,51,1,115
55143,4,281,21,2,159
55144,6,152,264,4,19
55145,7,477,371,5,420
55146,20,97,118,3,409
55147,27,18,393,3,210
55148,2,41,17,1,390
55149,17,27,299,5,93
55150,27,416,457,3,124
55151,26,379,245,3,284
55152,20,492,69,4,221
55153,23,14,146,2,189
55154,24,392,175,5,399
55155,1,469,407,5,476
55156,3,90,372,5,138
55157,24,193,409,1,312
55158,23,59,291,2,97
55159,11,180,132,4,175
55160,19,418,341,5,259
55161,5,492,1,2,386
55162,26,79,381,3,298
55163,10,197,292,3,284
55164,12,234,375,1,218
55165,9,78,397,1,355
55166,13,172,449,3,335
55167,8,47,129,1,247
55168,16,486,248,1,182
55169,24,30,220,5,70
55170,15,250,294,3,193
55171,2,153,438,5,119
55172,14,194,489,2,298
55173,17,430,128,2,157
55174,19,10,90,3,131
55175,23,461,37,5,340
55176,3,467,6,2,159
55177,17,342,260,2,414
55178,28,212,168,5,423
55179,6,353,55,1,456
55180,25,212,470,3,38
55181,20,457,470,5,390
55182,17,346,13,2,45
55183,1,70,362,3,356
55184,19,238,122,4,273
55185,2,278,214,5,185
55186,15,413,260,4,42
55187,12,354,269,3,443
55188,16,383,160,5,160
55189,13,168,432,3,289
55190,20,121,68,5,131
55191,22,246,419,3,478
55192,15,92,80,2,313
55193,1,257,213,1,394
55194,9,187,157,2,344
55195,6,392,3,4,347
55196,9,99,218,4,289
55197,22,224,95,5,155
55198,25,432,133,1,444
55199,18,99,499,5,491
55200,6,273,340,1,424
55201,17,127,181,1,443
55202,21,8,309,2,168
55203,8,11,468,3,236
55204,3,32,37,5,485
55205,4,463,99,3,20
55206,7,103,92,4,359
55207,21,163,367,1,96
55208,6,33,375,3,472
55209,19,167,296,4,217
55210,7,20,144,3,220
55211,1,300,26,3,72
55212,20,286,8,1,20
55213,15,240,491,5,103
55214,14,184,152,2,356
55215,5,207,479,1,460
55216,17,112,124,2,130
55217,8,490,376,2,282
55218,13,443,269,5,78
55219,25,70,223,4,104
55220,25,283,328,2,459
55221,16,295,5,3,102
55222,6,308,106,1,457
55223,18,96,298,4,487
55224,13,55,51,2,288
55225,26,254,277,3,95
55226,26,325,48,4,398
55227,26,117,223,1,140
55228,14,428,162,2,112
55229,14,29,82,3,367
55230,24,223,182,2,164
55231,6,343,83,4,221
55232,16,151,424,2,277
55233,16,309,5,5,297
55234,9,170,261,1,267
55235,10,426,408,4,408
55236,13,202,228,5,145
55237,7,34,288,4,42
55238,28,459,67,3,139
55239,20,171,429,5,267
55240,14,69,422,2,348
55241,22,466,121,2,312
55242,16,375,295,3,137
55243,13,428,447,4,61
55244,12,190,158,4,229
55245,20,462,249,2,32
55246,21,294,159,3,295
55247,4,88,391,5,18
55248,8,269,138,4,324
55249,26,187,40,2,120
55250,8,439,176,3,420
55251,26,1,63,1,335
55252,2,447,79,1,156
55253,7,242,253,2,43
55254,14,121,60,4,454
55255,1,255,235,5,258
55256,22,471,414,2,47
55257,11,45,131,3,47
55258,1,15,308,4,478
55259,8,438,148,5,222
55260,11,336,61,4,382
55261,8,423,219,1,498
55262,10,256,391,3,421
55263,11,456,35,1,429
55264,6,343,215,3,392
55265,24,47,27,5,233
55266,21,486,109,3,11
55267,9,40,476,2,382
55268,22,390,288,2,481
55269,4,240,291,2,325
55270,3,248,431,1,274
55271,6,145,233,5,99
55272,16,455,448,3,55
55273,2,378,134,5,445
55274,28,330,417,4,116
55275,21,467,378,5,208
55276,8,113,73,2,60
55277,26,253,439,4,119
55278,7,149,178,3,324
55279,6,50,252,5,217
55280,6,422,249,5,233
55281,15,165,224,3,257
55282,2,388,226,1,467
55283,3,392,406,2,4
55284,26,291,347,5,113
55285,20,163,499,3,184
55286,11,497,209,1,45
55287,12,175,20,5,140
55288,24,309,385,1,465
55289,27,165,448,3,228
55290,17,316,69,5,350
55291,9,114,380,2,161
55292,23,43,451,2,38
55293,26,129,272,3,76
55294,4,396,347,5,158
55295,13,104,327,2,100
55296,21,482,152,5,251
55297,13,382,413,4,40
55298,11,243,166,4,104
55299,27,22,352,2,130
55300,22,255,296,3,162
55301,22,344,490,4,167
55302,8,45,45,4,245
55303,18,242,343,4,332
55304,24,80,439,4,482
55305,15,16,196,1,102
55306,1,430,217,2,395
55307,27,109,274,5,418
55308,11,369,137,4,296
55309,7,151,240,4,222
55310,4,320,274,2,432
55311,23,383,239,1,468
55312,13,359,84,2,330
55313,13,343,156,4,153
55314,19,149,485,4,422
55315,24,196,96,1,213
